Declaring ID|Declaring Ruler|Declaring Nation|Declaring Alliance|Declaring Alliance ID|Declaring Team|Receiving ID|Receiving Ruler|Receiving Nation|Receiving Alliance|Receiving Alliance ID|Receiving Team|War Status|Begin Date|End Date|Reason|War ID|Destruction|Attack Percent|Defend Percent|
295207|Leonel Badano|Nueva Argentina|The Legion|10020|Purple|40650|kerschbs|indica|Non Grata|10097|Maroon|Expired|9/29/2025 10:12:50 AM|10/6/2025 10:12:50 AM|A general dispute|871634|35,591.44|64|35|
295207|Leonel Badano|Nueva Argentina|The Legion|10020|Purple|188637|Caustic|Hazardous Materials|Non Grata|10097|Maroon|Expired|9/29/2025 10:12:36 AM|10/6/2025 10:12:36 AM|A general dispute|871633|27,496.01|21|78|
369840|Astron|Svedala|NATO|10037|Blue|98786|UndiscoveredBum|Bumfunk|Random Insanity Alliance|10038|Maroon|Expired|9/29/2025 9:50:40 AM|10/6/2025 9:50:40 AM|A general dispute|871632|2,710.23|0|100|
92714|Judge|Kingdom of Azar|NATO|10037|Blue|233528|rodrod|Mongol|Random Insanity Alliance|10038|Maroon|Expired|9/29/2025 8:33:08 AM|10/6/2025 8:33:08 AM|A general dispute|871631|21,682.42|93|6|
92714|Judge|Kingdom of Azar|NATO|10037|Blue|195832|hackerhog|Frontier|Random Insanity Alliance|10038|Maroon|Expired|9/29/2025 8:24:28 AM|10/6/2025 8:24:28 AM|ughhhh|871630|6,753.71|63|36|
646353|tuomas|temple of perversion|The Legion|10020|Purple|645844|Dario the Great|Darioland|Non Grata|10097|Maroon|Expired|9/29/2025 7:36:41 AM|10/6/2025 7:36:41 AM|A general dispute|871629|7,762.48|61|38|
206879|Platinumviper|Bekaa|NATO|10037|Blue|124781|im317|im317|Random Insanity Alliance|10038|Maroon|Expired|9/29/2025 7:04:10 AM|10/6/2025 7:04:10 AM|Oktoberfest War|871628|35,499.79|70|29|
206879|Platinumviper|Bekaa|NATO|10037|Blue|237395|Spook|SPOGLO|Random Insanity Alliance|10038|Maroon|Expired|9/29/2025 7:03:55 AM|10/6/2025 7:03:55 AM|Oktoberfest War|871627|24,483.10|54|45|
107100|Lenny N Karl|Mudfoot|NATO|10037|Blue|195832|hackerhog|Frontier|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 9:10:29 PM|10/5/2025 9:10:29 PM|A general dispute|871626|12,909.61|53|46|
107100|Lenny N Karl|Mudfoot|NATO|10037|Blue|237395|Spook|SPOGLO|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 9:10:00 PM|10/5/2025 9:10:00 PM|A general dispute|871625|29,220.18|81|18|
107100|Lenny N Karl|Mudfoot|NATO|10037|Blue|98786|UndiscoveredBum|Bumfunk|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 9:09:41 PM|10/5/2025 9:09:41 PM|A general dispute|871624|3,693.36|0|100|
634256|I Win You Lose|I Win You Loose|The Phoenix Federation|17385|Black|646383|Son Of Him|Land of Forever|aNiMaLz|17433|Black|Expired|9/28/2025 8:42:18 PM|10/5/2025 8:42:18 PM|A general dispute|871623|11,745.23|45|54|
206853|Tsayka|Trisaram|NATO|10037|Blue|405801|Morriarty|Farandaway|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 4:34:33 PM|10/5/2025 4:34:33 PM|A general dispute|871622|4,739.35|0|100|
206853|Tsayka|Trisaram|NATO|10037|Blue|625646|muji111|muji111|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 4:34:01 PM|10/5/2025 4:34:01 PM|A general dispute|871621|8,701.98|58|41|
206853|Tsayka|Trisaram|NATO|10037|Blue|29506|ShadowDragon|The Cheeselands|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 4:33:14 PM|10/5/2025 4:33:14 PM|A general dispute|871620|2,443.71|0|100|
359275|Jesusfreak|El Dorado|Christian Coalition Of Countries|10028|Maroon|259541|NeoNation|NeoNation|Christian Coalition Of Countries|10028|Maroon|Expired|9/28/2025 2:45:06 PM|10/5/2025 2:45:06 PM|Wake up|871619|0.00|0|0|
637804|Not the Carlton|Margaritaville|NATO|10037|Blue|467779|The decimator|My new new nation|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 2:02:16 PM|10/5/2025 2:02:16 PM|Trantifa!|871618|8,631.43|34|65|
468549|shadowstriker|shadow world|NATO|10037|Blue|195832|hackerhog|Frontier|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 2:01:59 PM|10/5/2025 2:01:59 PM|llama rights|871617|39,496.14|33|66|
637804|Not the Carlton|Margaritaville|NATO|10037|Blue|233528|rodrod|Mongol|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 2:01:57 PM|10/5/2025 2:01:57 PM|Trantifa!|871616|22,709.34|79|20|
428260|Warden|Llama Land|NATO|10037|Blue|98786|UndiscoveredBum|Bumfunk|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 2:01:44 PM|10/5/2025 2:01:44 PM|A general dispute|871615|15,295.31|0|100|
248357|MrSka|Slartibartfast|NATO|10037|Blue|237395|Spook|SPOGLO|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 2:00:26 PM|10/5/2025 2:00:26 PM|A general dispute|871614|30,869.08|47|52|
248357|MrSka|Slartibartfast|NATO|10037|Blue|124781|im317|im317|Random Insanity Alliance|10038|Maroon|Expired|9/28/2025 2:00:13 PM|10/5/2025 2:00:13 PM|A general dispute|871613|40,635.00|65|34|
558202|Doug Henning|Magic Land|Nuclear Proliferation League|17228|Aqua|184221|Lizzzz|Elisabethan|Doombrella|17368|Maroon|Expired|9/28/2025 10:52:01 AM|10/5/2025 10:52:01 AM|Lucky me, lucky mud.|871612|297.61|0|100|
647405|Victorboss|Victorcon|Nuclear Proliferation League|17228|White|647502|twitchanswers|Twitch|Doombrella|17368|Black|Expired|9/27/2025 6:28:35 PM|10/4/2025 6:28:35 PM|A general dispute|871608|3,404.99|84|15|
647405|Victorboss|Victorcon|Nuclear Proliferation League|17228|White|646760|jwill96|Ibica|Nuclear Proliferation League|17228|Aqua|Expired|9/27/2025 5:33:14 PM|10/4/2025 5:33:14 PM|A general dispute|871607|149.37|0|100|
441760|jacka|north 40|The Legion|10020|Purple|538690|CrinkledStraw|The Fierce Crown|Non Grata|10097|Maroon|Expired|9/27/2025 4:02:03 PM|10/4/2025 4:02:03 PM|A general|871606|9,182.12|39|60|
441760|jacka|north 40|The Legion|10020|Purple|638567|Cobert|Brightwood|Non Grata|10097|Maroon|Expired|9/27/2025 4:01:09 PM|10/4/2025 4:01:09 PM|A dispute|871605|11,614.43|51|48|
633077|DarkStar1348|Aoxomoxoa|The Legion|10020|Purple|618150|Lyanna Mormont|Bear Island 4 Lyfe|Non Grata|10097|Maroon|Expired|9/27/2025 2:21:28 PM|10/4/2025 2:21:28 PM|A general dispute|871604|10,598.45|74|25|
300255|Argirioc|Argiriahn|The Legion|10020|Purple|166207|Jekalle|Ranus|Non Grata|10097|Maroon|Expired|9/27/2025 2:05:09 PM|10/4/2025 2:05:09 PM|A general dispute|871603|7,907.55|58|41|
300255|Argirioc|Argiriahn|The Legion|10020|Purple|475014|cirk2|Agatea|Non Grata|10097|Maroon|Expired|9/27/2025 2:05:00 PM|10/4/2025 2:05:00 PM|A general dispute|871602|24,843.96|37|62|
300255|Argirioc|Argiriahn|The Legion|10020|Purple|319843|Sinister|New Terminal|Non Grata|10097|Maroon|Expired|9/27/2025 2:04:36 PM|10/4/2025 2:04:36 PM|A general dispute|871601|29,812.59|34|65|
538259|The Big Bad|Empire of the North|Non Grata|10097|Blue|646453|Fortune|Protea|The Legion|10020|Purple|Expired|9/27/2025 12:06:16 PM|10/4/2025 12:06:16 PM|A general dispute|871599|2,221.37|0|100|
524544|Dread October|North Brightbanner|The Legion|10020|Purple|40650|kerschbs|indica|Non Grata|10097|Maroon|Expired|9/27/2025 10:25:28 AM|10/4/2025 10:25:28 AM|A general dispute|871597|20,011.06|83|16|
195832|hackerhog|Frontier|Random Insanity Alliance|10038|Maroon|340559|paperwings2007|Paper Island|Doombrella|17368|Black|Expired|9/27/2025 7:35:38 AM|10/4/2025 7:35:38 AM|Leaves are starting to Fall|871595|4,948.62|53|46|
647395|Jackson72|Betrothed|Nuclear Proliferation League|17228|White|647502|twitchanswers|Twitch|Doombrella|17368|Black|Expired|9/27/2025 6:32:26 AM|10/4/2025 6:32:26 AM|Alliance|871593|2,697.61|84|15|
485586|veracity|drunkenville|FAFO|17457|Purple|40650|kerschbs|indica|Non Grata|10097|Maroon|Expired|9/27/2025 5:19:15 AM|10/4/2025 5:19:15 AM|Have you seen my pants?|871592|45,398.74|42|57|
116618|Thrash|Machas|The Legion|10020|Purple|166207|Jekalle|Ranus|Non Grata|10097|Maroon|Expired|9/27/2025 5:08:19 AM|10/4/2025 5:08:19 AM|A general dispute|871591|15,399.27|66|33|
116618|Thrash|Machas|The Legion|10020|Purple|319843|Sinister|New Terminal|Non Grata|10097|Maroon|Expired|9/27/2025 5:06:39 AM|10/4/2025 5:06:39 AM|A general dispute|871590|19,413.22|58|41|
116618|Thrash|Machas|The Legion|10020|Purple|341362|Erwin Schrodinger|Bermuda Islands|Non Grata|10097|Maroon|Expired|9/27/2025 5:04:28 AM|10/4/2025 5:04:28 AM|A general dispute|871589|11,279.98|16|83|
116618|Thrash|Machas|The Legion|10020|Purple|626737|BigFilthyDick|GayBar|Non Grata|10097|Maroon|Expired|9/27/2025 5:03:16 AM|10/4/2025 5:03:16 AM|A general dispute|871588|16,674.03|7|92|
633077|DarkStar1348|Aoxomoxoa|The Legion|10020|Purple|639721|TheCompany0|Malacipe|Non Grata|10097|Maroon|Expired|9/27/2025 12:11:36 AM|10/4/2025 12:11:36 AM|A general dispute|871587|11,085.77|23|76|
261397|Rampage3|United Liberocracy|Nuclear Proliferation League|17228|Aqua|148460|Buds The Man|New Budsland|Doombrella|17368|Black|Expired|9/27/2025 12:01:31 AM|10/4/2025 12:01:31 AM|Just business.|871586|17,423.97|59|40|
164367|hazardousdoc|EggmanEmpire|New Polar Order|10006|Blue|567720|Cosmic Chocolate|Soaring Eagle|Doombrella|17368|Black|Expired|9/26/2025 11:57:04 PM|10/3/2025 11:57:04 PM|Poi|871585|10,544.68|44|55|
633077|DarkStar1348|Aoxomoxoa|The Legion|10020|Purple|588320|RUB10|Establishmentaria|Non Grata|10097|Maroon|Expired|9/26/2025 11:50:03 PM|10/3/2025 11:50:03 PM|A general dispute|871584|4,355.75|59|40|
555334|Gveil|Giantland|The Legion|10020|Purple|538690|CrinkledStraw|The Fierce Crown|Non Grata|10097|Maroon|Expired|9/26/2025 11:47:44 PM|10/3/2025 11:47:44 PM|A general dispute|871583|5,922.85|58|41|
555334|Gveil|Giantland|The Legion|10020|Purple|623644|Van Hoo X|Hoovokia|Non Grata|10097|White|Expired|9/26/2025 11:46:38 PM|10/3/2025 11:46:38 PM|A general dispute|871582|6,888.26|68|31|
445021|Mogar|Mogatopia|Doombrella|17368|Brown|467779|The decimator|My new new nation|Random Insanity Alliance|10038|Maroon|Expired|9/26/2025 10:15:13 PM|10/3/2025 10:15:13 PM|https://youtu.be/Wk9mMbOpAaA?s|871581|3,033.32|30|69|
446109|VVhite Majik|VS0P United|Doombrella|17368|Black|508630|notkintoot|particle|Nuclear Proliferation League|17228|Aqua|Expired|9/26/2025 10:13:09 PM|10/3/2025 10:13:09 PM|A general dispute|871580|4,651.00|26|73|
446109|VVhite Majik|VS0P United|Doombrella|17368|Black|467779|The decimator|My new new nation|Random Insanity Alliance|10038|Maroon|Expired|9/26/2025 10:12:34 PM|10/3/2025 10:12:34 PM|A general dispute|871579|5,735.88|21|78|
446109|VVhite Majik|VS0P United|Doombrella|17368|Black|233528|rodrod|Mongol|Random Insanity Alliance|10038|Maroon|Expired|9/26/2025 10:12:26 PM|10/3/2025 10:12:26 PM|A general dispute|871578|14,305.59|52|47|
445021|Mogar|Mogatopia|Doombrella|17368|Brown|646297|Snorkel|Rockies Folk State|Nuclear Proliferation League|17228|Aqua|Expired|9/26/2025 10:12:19 PM|10/3/2025 10:12:19 PM|https://youtu.be/4fAzM5cI5FM?|871577|5,262.76|38|61|
341362|Erwin Schrodinger|Bermuda Islands|Non Grata|10097|Maroon|633077|DarkStar1348|Aoxomoxoa|The Legion|10020|Purple|Expired|9/26/2025 10:11:19 PM|10/3/2025 10:11:19 PM|A general dispute|871576|4,296.45|56|43|
341362|Erwin Schrodinger|Bermuda Islands|Non Grata|10097|Maroon|562339|scozy|Kenoland|The Legion|10020|Purple|Expired|9/26/2025 10:09:06 PM|10/3/2025 10:09:06 PM|A general dispute|871573|8,042.71|66|33|
314185|Rhizoctonia|Rhizoctonia|Non Grata|10097|Maroon|129686|HK Boris|USEAR|The Legion|10020|Purple|Expired|9/26/2025 10:04:29 PM|10/3/2025 10:04:29 PM|A general dispute|871572|22,029.57|34|65|
124781|im317|im317|Random Insanity Alliance|10038|Maroon|567720|Cosmic Chocolate|Soaring Eagle|Doombrella|17368|Black|Expired|9/26/2025 9:57:50 PM|10/3/2025 9:57:50 PM|only slot in range|871571|38,658.61|61|38|
562339|scozy|Kenoland|The Legion|10020|Purple|538690|CrinkledStraw|The Fierce Crown|Non Grata|10097|Maroon|Expired|9/26/2025 9:27:43 PM|10/3/2025 9:27:43 PM||871569|7,125.34|10|89|
562339|scozy|Kenoland|The Legion|10020|Purple|624193|The1nonlykk|Biourja|Non Grata|10097|Maroon|Expired|9/26/2025 9:27:08 PM|10/3/2025 9:27:08 PM||871568|10,754.14|37|62|
375751|TzarRob|The Shelter|The Legion|10020|Purple|630971|Jeremiah|CERAVA|Non Grata|10097|Maroon|Expired|9/26/2025 9:13:55 PM|10/3/2025 9:13:55 PM|A general dispute|871567|29,233.07|14|85|
508630|notkintoot|particle|Nuclear Proliferation League|17228|Aqua|634284|mikeymikes|batmanism|Doombrella|17368|Black|Expired|9/26/2025 9:09:25 PM|10/3/2025 9:09:25 PM|:3|871566|13,482.24|74|25|
4323|Xineoph|Um|The Legion|10020|Purple|630971|Jeremiah|CERAVA|Non Grata|10097|Maroon|Expired|9/26/2025 9:01:14 PM|10/3/2025 9:01:14 PM|A general dispute|871565|3,491.85|36|63|
4323|Xineoph|Um|The Legion|10020|Purple|307315|ni431|ni nation|Non Grata|10097|Maroon|Expired|9/26/2025 9:00:11 PM|10/3/2025 9:00:11 PM|A general dispute|871564|31,104.63|91|8|
522964|Nuclear tech 2|Nuclear tech 2|Nuclear Proliferation League|17228|Black|445021|Mogar|Mogatopia|Doombrella|17368|Brown|Expired|9/26/2025 8:58:29 PM|10/3/2025 8:58:29 PM|Its just a prank, bro!|871563|11,389.63|10|89|
631706|Silver Witch|Virtual Empire|The Legion|10020|Purple|624193|The1nonlykk|Biourja|Non Grata|10097|Maroon|Expired|9/26/2025 8:45:08 PM|10/3/2025 8:45:08 PM|A general dispute|871561|4,918.67|71|28|
644899|Hive Fleet Kronos|Hive Fleet Kronos|The Legion|10020|Purple|529964|Pelzig|Salusa Secundus|Non Grata|10097|Maroon|Expired|9/26/2025 8:40:18 PM|10/3/2025 8:40:18 PM|A general dispute|871560|1,945.05|44|55|
568971|Lord Windmark|Regnum Saoirse|The Legion|10020|Purple|254775|Bionic redhead|Bionicus|Non Grata|10097|Aqua|Expired|9/26/2025 8:39:18 PM|10/3/2025 8:39:18 PM|A general dispute|871559|50,470.13|62|37|
568971|Lord Windmark|Regnum Saoirse|The Legion|10020|Purple|314185|Rhizoctonia|Rhizoctonia|Non Grata|10097|Maroon|Expired|9/26/2025 8:38:46 PM|10/3/2025 8:38:46 PM|A general dispute|871558|32,550.44|38|61|
568971|Lord Windmark|Regnum Saoirse|The Legion|10020|Purple|634448|Stewie|Stewieland III|Non Grata|10097|Maroon|Expired|9/26/2025 8:37:42 PM|10/3/2025 8:37:42 PM|A general dispute|871557|51,912.15|15|84|
637077|Promethixian|Promethixia|The Legion|10020|Purple|634448|Stewie|Stewieland III|Non Grata|10097|Maroon|Expired|9/26/2025 8:36:54 PM|10/3/2025 8:36:54 PM|Ave Legio|871556|19,662.37|58|41|
452727|Avakael|Klaus Devestatorie|Nuclear Proliferation League|17228|Brown|446109|VVhite Majik|VS0P United|Doombrella|17368|Black|Expired|9/26/2025 8:20:05 PM|10/3/2025 8:20:05 PM|Wauw|871554|15,281.27|51|48|
498421|killjoy123|DAR LAND|Nuclear Proliferation League|17228|White|446109|VVhite Majik|VS0P United|Doombrella|17368|Black|Expired|9/26/2025 8:17:57 PM|10/3/2025 8:17:57 PM|A personal dispute|871553|13,894.19|63|36|
637077|Promethixian|Promethixia|The Legion|10020|Purple|582941|Cydonian Knight|Strodemia|Non Grata|10097|Maroon|Expired|9/26/2025 8:13:38 PM|10/3/2025 8:13:38 PM|Ave Legio|871551|30,996.99|62|37|
344317|Caeiro|Ascardia|The Legion|10020|Purple|623644|Van Hoo X|Hoovokia|Non Grata|10097|White|Expired|9/26/2025 8:12:32 PM|10/3/2025 8:12:32 PM|A general dispute|871550|11,930.66|50|49|
529402|Firkinvald|Firkinland|The Legion|10020|Purple|260817|MamazlilMistake|Happy Hunting Ground|Non Grata|10097|Maroon|Expired|9/26/2025 8:11:18 PM|10/3/2025 8:11:18 PM|Ave Legio!|871549|90,792.45|27|72|
634597|LiaColle|Prynthian|Non Grata|10097|Maroon|632345|FoXXRoam|Blaylock Republic|The Legion|10020|Purple|Expired|9/26/2025 8:09:17 PM|10/3/2025 8:09:17 PM|A general dispute|871548|8,602.88|0|100|
508266|Baron Praxis|Traigal|The Legion|10020|Purple|155826|weebl2000|Azeer|Non Grata|10097|Maroon|Expired|9/26/2025 8:08:41 PM|10/3/2025 8:08:41 PM|A colonel dispute|871547|42,194.25|36|63|
40650|kerschbs|indica|Non Grata|10097|Maroon|129686|HK Boris|USEAR|The Legion|10020|Purple|Expired|9/26/2025 8:08:39 PM|10/3/2025 8:08:39 PM|FINALLY|871546|32,620.41|29|70|
508266|Baron Praxis|Traigal|The Legion|10020|Purple|307315|ni431|ni nation|Non Grata|10097|Maroon|Expired|9/26/2025 8:08:34 PM|10/3/2025 8:08:34 PM|A specific dispute|871545|37,990.85|25|74|
582941|Cydonian Knight|Strodemia|Non Grata|10097|Maroon|35877|tom the pit leader|There be rabbits|The Legion|10020|Purple|Expired|9/26/2025 8:08:12 PM|10/3/2025 8:08:12 PM|A general dispute|871543|50,680.25|65|34|
626737|BigFilthyDick|GayBar|Non Grata|10097|Maroon|633077|DarkStar1348|Aoxomoxoa|The Legion|10020|Purple|Expired|9/26/2025 8:07:32 PM|10/3/2025 8:07:32 PM|A general dispute|871542|6,971.50|38|61|
188637|Caustic|Hazardous Materials|Non Grata|10097|Maroon|638311|FightingSioux405|New Whitehall|The Legion|10020|Purple|Expired|9/26/2025 8:07:22 PM|10/3/2025 8:07:22 PM|A general dispute|871541|26,927.34|36|63|
452727|Avakael|Klaus Devestatorie|Nuclear Proliferation League|17228|Brown|445021|Mogar|Mogatopia|Doombrella|17368|Brown|Expired|9/26/2025 8:06:44 PM|10/3/2025 8:06:44 PM|Frgot how2 fight pls b patient|871540|5,921.35|26|73|
637024|deanimator|Kuzai|The Legion|10020|Purple|188637|Caustic|Hazardous Materials|Non Grata|10097|Maroon|Expired|9/26/2025 8:06:37 PM|10/3/2025 8:06:37 PM|Ave legio!|871539|46,037.81|52|47|
538690|CrinkledStraw|The Fierce Crown|Non Grata|10097|Maroon|632766|Legne|WINSS|The Legion|10020|Purple|Expired|9/26/2025 8:06:35 PM|10/3/2025 8:06:35 PM|A general dispute|871538|12,703.31|16|83|
188637|Caustic|Hazardous Materials|Non Grata|10097|Maroon|375751|TzarRob|The Shelter|The Legion|10020|Purple|Expired|9/26/2025 8:05:44 PM|10/3/2025 8:05:44 PM|A general dispute|871537|23,266.77|21|78|
362361|Gofast2006|Pioneer Village|Nuclear Proliferation League|17228|Aqua|148460|Buds The Man|New Budsland|Doombrella|17368|Black|Expired|9/26/2025 8:05:38 PM|10/3/2025 8:05:38 PM|A general dispute|871536|26,437.70|42|57|
507771|MtPollux|The Monkey Kingdom|Nuclear Proliferation League|17228|Brown|148460|Buds The Man|New Budsland|Doombrella|17368|Black|Expired|9/26/2025 8:05:27 PM|10/3/2025 8:05:27 PM|For the Pixels|871535|38,565.60|32|67|
170471|Smurthwaite|Smurthwaite|Nuclear Proliferation League|17228|Aqua|184221|Lizzzz|Elisabethan|Doombrella|17368|Maroon|Expired|9/26/2025 8:04:19 PM|10/3/2025 8:04:19 PM|For CSN|871532|7,996.64|38|61|
498421|killjoy123|DAR LAND|Nuclear Proliferation League|17228|White|445021|Mogar|Mogatopia|Doombrella|17368|Brown|Expired|9/26/2025 8:03:07 PM|10/3/2025 8:03:07 PM|Get ready to learn NPL buddy|871530|6,197.57|47|52|
631706|Silver Witch|Virtual Empire|The Legion|10020|Purple|634597|LiaColle|Prynthian|Non Grata|10097|Maroon|Expired|9/26/2025 8:02:28 PM|10/3/2025 8:02:28 PM|A general dispute|871529|7,219.07|38|61|
638311|FightingSioux405|New Whitehall|The Legion|10020|Purple|166207|Jekalle|Ranus|Non Grata|10097|Maroon|Expired|9/26/2025 8:01:37 PM|10/3/2025 8:01:37 PM|AVE LEGIO|871528|33,189.23|29|70|
78691|konkrage1|konkrage1|The Legion|10020|Purple|623644|Van Hoo X|Hoovokia|Non Grata|10097|White|Expired|9/26/2025 8:01:26 PM|10/3/2025 8:01:26 PM|Shoulda pulled up direct tbh|871527|7,625.37|38|61|
310672|King Wally|Rep of Queensland|Nuclear Proliferation League|17228|Aqua|426185|DeathAdder|Westfalen|Doombrella|17368|Black|Expired|9/26/2025 8:00:41 PM|10/3/2025 8:00:41 PM|Pixels are temporary! |871526|10,933.51|38|61|
430606|KemMo|Maurinaria|Nuclear Proliferation League|17228|Aqua|446109|VVhite Majik|VS0P United|Doombrella|17368|Black|Expired|9/26/2025 8:00:39 PM|10/3/2025 8:00:39 PM|Lets dance!|871525|8,955.36|58|41|
644713|Nailz|Clavos|The Legion|10020|Purple|91872|PuliSher|Kerj&#228;l&#228;|Non Grata|10097|Maroon|Expired|9/26/2025 8:00:25 PM|10/3/2025 8:00:25 PM|A general dispute|871524|13,618.94|90|9|
205980|deathbiter|Arrakis2|The Legion|10020|Purple|260817|MamazlilMistake|Happy Hunting Ground|Non Grata|10097|Maroon|Expired|9/26/2025 8:00:15 PM|10/3/2025 8:00:15 PM|orders|871523|49,673.96|58|41|
430606|KemMo|Maurinaria|Nuclear Proliferation League|17228|Aqua|184221|Lizzzz|Elisabethan|Doombrella|17368|Maroon|Expired|9/26/2025 8:00:09 PM|10/3/2025 8:00:09 PM|Remember SF!|871522|6,256.19|33|66|
78691|konkrage1|konkrage1|The Legion|10020|Purple|634597|LiaColle|Prynthian|Non Grata|10097|Maroon|Expired|9/26/2025 8:00:01 PM|10/3/2025 8:00:01 PM|Silly goose stuff|871521|6,489.03|18|81|
634284|mikeymikes|batmanism|Doombrella|17368|Black|186561|Altheus|Magna Graecia|United Purple Nations|10025|Purple|Expired|9/26/2025 5:43:18 PM|10/3/2025 5:43:18 PM|:majik: doctrine|871519|6,244.00|45|54|
588320|RUB10|Establishmentaria|Non Grata|10097|Maroon|526631|Fyston|Gallifrey|New Polar Order|10006|Blue|Expired|9/26/2025 5:06:41 PM|10/3/2025 5:06:41 PM|LEEROY JENKINS|871518|9,723.68|48|51|
314185|Rhizoctonia|Rhizoctonia|Non Grata|10097|Maroon|62089|Vartan|Vicrimanland|New Polar Order|10006|Blue|Expired|9/26/2025 5:06:24 PM|10/3/2025 5:06:24 PM|Global warming|871517|11,969.24|0|100|
40650|kerschbs|indica|Non Grata|10097|Maroon|62089|Vartan|Vicrimanland|New Polar Order|10006|Blue|Expired|9/26/2025 5:05:16 PM|10/3/2025 5:05:16 PM|Sup|871516|13,303.58|2|97|
642764|Nerdslayerx|Friheden|New Polar Order|10006|Blue|91872|PuliSher|Kerj&#228;l&#228;|Non Grata|10097|Maroon|Expired|9/26/2025 4:08:28 PM|10/3/2025 4:08:28 PM|du has nicht|871514|8,514.66|53|46|
647303|Stevicus|Victorium|The Phoenix Federation|17385|Red|647481|HHHHh1|Birds in The Trap||0|Blue|Expired|9/26/2025 3:08:31 PM|10/3/2025 3:08:31 PM|A general dispute|871513|53.75|100|0|
647275|MrDisposable|DiscountTires|GUNS FOR HIRE|17455|None|645787|wetsandwich|High Cold River|Deathblow|17387|None|Expired|9/26/2025 10:46:14 AM|10/3/2025 10:46:14 AM|A general dispute|871512|2,679.24|0|100|
512699|Mindbraker|Aguda|New Polar Order|10006|Blue|340559|paperwings2007|Paper Island|Doombrella|17368|Black|Expired|9/26/2025 10:15:34 AM|10/3/2025 10:15:34 AM|A general dispute|871511|24,172.95|34|65|
164367|hazardousdoc|EggmanEmpire|New Polar Order|10006|Blue|340559|paperwings2007|Paper Island|Doombrella|17368|Black|Expired|9/26/2025 10:09:31 AM|10/3/2025 10:09:31 AM|Poi|871510|13,208.90|24|75|
642764|Nerdslayerx|Friheden|New Polar Order|10006|Blue|356682|Logic|8Bit Nation|Doombrella|17368|Black|Expired|9/26/2025 8:04:32 AM|10/3/2025 8:04:32 AM|A general dispute|871509|7,067.34|50|49|
647060|CAMOM|CAMOM EMPIRE|The Phoenix Federation|17385|Red|645787|wetsandwich|High Cold River|Deathblow|17387|None|Expired|9/26/2025 7:20:48 AM|10/3/2025 7:20:48 AM|Death to Deathblow|871507|1,929.56|0|100|
645787|wetsandwich|High Cold River|Deathblow|17387|None|647509|Rayvitoles|Xrysopsara|Global Alliance And Treaty Organization|10003|Brown|Expired|9/26/2025 6:01:47 AM|10/3/2025 6:01:47 AM|A general dispute|871506|243.14|0|100|
520826|Ryan Greenberg|Funktopia|New Polar Order|10006|Blue|12258|Commissar Sendoa|Cataduanes|Non Grata|10097|Maroon|Expired|9/26/2025 5:43:11 AM|10/3/2025 5:43:11 AM|o/ Polaris|871505|5,326.97|42|57|
91872|PuliSher|Kerjälä|Non Grata|10097|Maroon|599547|LongFist|Gemini Technocracy|New Polar Order|10006|Blue|Expired|9/26/2025 2:42:07 AM|10/3/2025 2:42:07 AM|A colonel dispute|871504|11,452.95|13|86|
591794|Raden Wijaya|Kerajaan Majapahit|New Polar Order|10006|Green|645844|Dario the Great|Darioland|Non Grata|10097|Maroon|Expired|9/26/2025 2:35:49 AM|10/3/2025 2:35:49 AM|For honor|871503|13,793.78|41|58|
141164|LiquidMercury|FallenSeraphim|Doombrella|17368|Black|333873|AlforFun|Altheman|United Purple Nations|10025|Purple|Expired|9/26/2025 12:27:50 AM|10/3/2025 12:27:50 AM|Mojo Dojo Casa House|871500|150,957.10|16|83|
426185|DeathAdder|Westfalen|Doombrella|17368|Black|641765|Chandragupta Maurya|Maurya Dynasty|New Polar Order|10006|Blue|Expired|9/26/2025 12:14:08 AM|10/3/2025 12:14:08 AM|A general dispute|871499|4,974.33|46|53|
597501|JayMillz|Curel|New Polar Order|10006|Blue|630971|Jeremiah|CERAVA|Non Grata|10097|Maroon|Expired|9/25/2025 10:38:43 PM|10/2/2025 10:38:43 PM|A general dispute|871497|9,218.77|13|86|
597501|JayMillz|Curel|New Polar Order|10006|Blue|184221|Lizzzz|Elisabethan|Doombrella|17368|Maroon|Expired|9/25/2025 9:55:22 PM|10/2/2025 9:55:22 PM|A general dispute|871496|8,223.99|47|52|
597501|JayMillz|Curel|New Polar Order|10006|Blue|634284|mikeymikes|batmanism|Doombrella|17368|Black|Expired|9/25/2025 9:54:17 PM|10/2/2025 9:54:17 PM|A general dispute|871495|12,832.16|30|69|
